ticker,date,open,high,low,close
BBT,2025-09-02,26.4,27.43,26.045,26.39
BBT,2025-09-03,26.52,27.13,26.11,26.35
BBT,2025-09-04,26.325,26.5,25.95,26.5
BBT,2025-09-05,26.8,27.25,26.222,26.83
BBT,2025-09-08,26.5,26.87,26.46,26.83
BBT,2025-09-09,26.71,26.94,26.12,26.33
BBT,2025-09-10,26.435,26.95,26.07,26.14
BBT,2025-09-11,26.18,26.27,25.93,26.08
BBT,2025-09-12,26.2299,26.24,25.75,25.8
BBT,2025-09-15,25.895,26.09,25.33,25.35
BBT,2025-09-16,25.36,25.36,24.54,25.0
BBT,2025-09-17,25.148,25.84,25.01,25.03
BBT,2025-09-18,25.24,25.875,25.0,25.86
BBT,2025-09-19,25.82,25.82,25.19,25.26
BBT,2025-09-22,25.25,25.31,24.85,25.02
BBT,2025-09-23,25.24,25.54,24.8,24.84
BBT,2025-09-24,24.79,24.97,24.38,24.41
BBT,2025-09-25,24.43,24.435,24.08,24.2
BBT,2025-09-26,24.24,24.46,24.08,24.19
BBT,2025-09-29,24.115,24.115,23.51,23.68
BBT,2025-09-30,23.83,23.915,23.305,23.71
BBT,2025-10-01,23.54,23.78,23.34,23.6
BBT,2025-10-02,23.7525,24.005,23.63,23.85
BBT,2025-10-03,23.95,24.44,23.91,23.94
BBT,2025-10-06,24.13,24.625,23.96,24.18
BBT,2025-10-07,24.305,24.55,24.08,24.12
BBT,2025-10-08,24.25,24.36,23.88,23.98
BBT,2025-10-09,24.115,24.2,23.62,23.9
BBT,2025-10-10,24.46,25.175,23.76,23.82
BBT,2025-10-13,24.1,24.38,23.7,24.31
BBT,2025-10-14,24.145,25.29,24.145,25.07
BBT,2025-10-15,25.265,25.545,24.84,24.92
BBT,2025-10-16,24.76,25.09,23.0,23.27
BBT,2025-10-17,23.465,23.69,23.22,23.46
BBT,2025-10-20,23.585,24.17,23.46,24.02
BBT,2025-10-21,23.935,24.25,23.935,24.1
BBT,2025-10-22,24.125,24.48,24.12,24.22
BBT,2025-10-23,24.19,24.34,23.96,24.13
BBT,2025-10-24,24.36,24.64,24.305,24.55
BBT,2025-10-27,24.56,24.715,24.085,24.19
BBT,2025-10-28,23.95,24.23,23.83,23.91
BBT,2025-10-29,23.76,23.91,23.02,23.12
BBT,2025-10-30,23.32,24.27,22.81,24.075
BBT,2025-10-31,23.88,24.46,23.63,24.34
BBT,2025-11-03,24.25,24.8699,24.06,24.86
BBT,2025-11-04,24.595,25.0,24.52,24.88
BBT,2025-11-05,24.975,26.25,24.9,26.2
BBT,2025-11-06,26.155,26.55,26.08,26.23
BBT,2025-11-07,26.1225,26.38,25.815,26.38
BBT,2025-11-10,26.24,26.59,26.01,26.16
BBT,2025-11-11,26.29,26.68,25.955,26.05
BBT,2025-11-12,26.235,26.595,25.87,25.91
BBT,2025-11-13,25.71,25.93,25.05,25.13
BBT,2025-11-14,24.81,25.32,24.81,25.28
BBT,2025-11-17,25.27,25.3,24.11,24.2
BBT,2025-11-18,24.23,24.695,24.16,24.52
BBT,2025-11-19,24.6,24.77,24.355,24.64
BBT,2025-11-20,24.77,25.16,24.17,24.19
BBT,2025-11-21,24.25,25.15,24.16,24.93
BBT,2025-11-24,24.805,25.07,24.61,24.98
BBT,2025-11-25,24.79,26.01,24.79,25.88
BBT,2025-11-26,25.735,25.91,25.58,25.6
BBT,2025-11-28,25.45,25.94,25.45,25.59
BBT,2025-12-01,25.29,25.99,25.29,25.88
BBT,2025-12-02,26.0,26.025,25.485,25.53
BBT,2025-12-03,25.8,26.21,25.73,26.02
BBT,2025-12-04,25.9,26.05,25.53,25.63
BBT,2025-12-05,25.5,25.69,25.08,25.16
BBT,2025-12-08,25.515,25.52,25.205,25.46
BBT,2025-12-09,25.535,26.19,25.535,25.73
BBT,2025-12-10,25.99,27.02,25.76,26.78
BBT,2025-12-11,26.4,27.27,26.4,27.01
BBT,2025-12-12,27.115,27.1999,26.6917,27.03
BBT,2025-12-15,27.095,27.64,26.5,27.46
BBT,2025-12-16,27.58,27.84,27.35,27.72
BBT,2025-12-17,27.73,28.38,27.725,27.96
BBT,2025-12-18,28.145,28.24,27.67,27.79
BBT,2025-12-19,27.59,27.91,27.33,27.5
BBT,2025-12-22,27.13,27.71,27.09,27.32
BBT,2025-12-23,27.16,27.285,26.885,26.89
BBT,2025-12-24,27.02,27.06,26.83,27.05
BBT,2025-12-26,26.9775,27.045,26.79,26.9
BBT,2025-12-29,26.91,26.98,26.52,26.63
BBT,2025-12-30,26.5,26.605,26.38,26.49
BBT,2025-12-31,26.3,26.57,26.3,26.37
BBT,2026-01-02,26.33,26.64,25.925,26.4
BBT,2026-01-05,26.4,27.26,26.4,26.85
BBT,2026-01-06,26.745,27.04,26.56,26.95
BBT,2026-01-07,26.995,26.995,26.42,26.56
BBT,2026-01-08,26.38,27.69,26.37,27.41
BBT,2026-01-09,27.455,27.68,27.1,27.26
BBT,2026-01-12,27.07,27.295,26.855,26.86
BBT,2026-01-13,26.98,26.985,26.68,26.7
BBT,2026-01-14,26.53,26.87,26.465,26.79
BBT,2026-01-15,26.705,27.5724,26.601,27.39
BBT,2026-01-16,27.325,27.68,27.325,27.48
BBT,2026-01-20,27.1,27.73,27.09,27.42
BBT,2026-01-21,27.665,29.02,27.665,28.84
BBT,2026-01-22,28.845,29.63,28.84,29.29
BBT,2026-01-23,29.185,29.25,28.09,28.26
BBT,2026-01-26,28.25,28.51,27.71,28.31
BBT,2026-01-27,28.52,28.52,28.18,28.38
BBT,2026-01-28,28.2,28.7,28.09,28.18
BBT,2026-01-29,27.91,28.97,27.83,28.94
BBT,2026-01-30,28.595,29.09,28.35,28.35
BBT,2026-02-02,28.295,29.48,28.175,29.0
